ALP研修II（海外研修）A,教科書,無し。
日本語演習71QA,教科書,なし
日本語演習51QA,教科書,テキストはこちらで用意して配布しますので、購入の必要はありません。
東工大立志プロジェクト41,教科書,東工大立志プロジェクトガイドブック
日本語・日本文化研究2,教科書,特に指定しない。
英語プレゼンテーション演習第二,教科書,Materials provided
教育課程編成の方法,教科書,・文部科学省：小学校／中学校／高等学校　学習指導要領
教育課程編成の方法,教科書,・文部科学省：小学校／中学校／高等学校　学習指導要領解説　総則編
教育課程編成の方法,教科書,"・松田稔樹, 星野敦子, 狩野浩二, 津吹卓(2012)　自ら学び考える教職教養－教育課程・制度・法規－, 学文社"
古典ギリシア語５,教科書,田中美知太郎・松平千秋『ギリシア語入門』　改訂版、岩波書店、２０１２年
古典ラテン語５,教科書,松平千秋、国原吉之助『新ラテン文法』、東洋出版、１９９７年
PLP研修1A,教科書,特になし
特別活動及び総合的な学習の時間の指導法,教科書,文部科学省：中学校／高等学校　学習指導要領解説－総合的な学習の時間編
特別活動及び総合的な学習の時間の指導法,教科書,文部科学省：中学校／高等学校　学習指導要領解説　特別活動編
スペイン語初級１S02,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S02,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
リーダーシップ・グループワーク基礎IIS,教科書,随時授業内で示す
リーダーシップ・グループワーク実践IS,教科書,随時授業内で示す。
リーダーシップ・グループワーク実践IIS,教科書,随時授業内で示す。
線形代数学第一・演習H(48～53),教科書,加藤文元『大学教養 線形代数』（数研出版社）
力学基礎１H,教科書,"戸田盛和『力学（物理入門コース 新装版）』岩波書店, ISBN-13: 978-4000298612"
力学基礎２O,教科書,戸田盛和「力学（物理入門コース新装版）」岩波書店
力学基礎２K,教科書,戸田盛和　力学
力学基礎２L,教科書,古典力学
力学基礎２P,教科書,古典力学
物理学演習第一e,教科書,授業で指定のもの
物理学実験第一Th,教科書,垣本史雄，江間健司編：基礎物理学実験，東京教学社
無機化学基礎D,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
無機化学基礎J,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
有機化学基礎I,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
生命科学基礎第一２B,教科書,スター「生物学」（東京化学同人）
生命科学基礎第一２E,教科書,スター「生物学」（東京化学同人）
生命科学基礎第一２F,教科書,スター「生物学」（東京化学同人）
ウェルネス実習A1,教科書,必要に応じて授業内で指示する
東工大立志プロジェクト6,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト7,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト34,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト36,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト40,教科書,東工大立志プロジェクトガイドブック
文学Ｃ,教科書,教科書は指定しない。参照必要な作品に関しては適宜授業内で指示する。
英語第一3,教科書,"Level ２, Pathways: Listening, Speaking and Critical Thinking, 2nd edition, Paul Macintyre, Student Book with Online Workbook Access Code (National Geographic Learning) (ISBN-13: 978-1337562522)"
英語第一7,教科書,English for Science and Technology Students; Developing Skills for Scientific Communication
英語第一7,教科書,4技能を伸ばす理工系学生のための基礎英語（朝日出版社）
英語第一11,教科書,Online Materials
英語第一14,教科書,"Simon Horobin, The English Language: A Very Short Introduction. Oxford UP, 2018."
英語第一16,教科書,Handouts
英語第一16,教科書,*コロナウイルス感染拡大による影響のため、教科書使用を中止いたしました。間違えないようにお気をつけください。
英語第一20,教科書,"Phillips, Terry, Kenji Hitomi, and Eiichi Yubune, Integrated Technical English 『テクニカルイングリッシュ入門』 (成美堂)"
英語第一20,教科書,ISBN 978-4-7919-0075-6
英語第二14,教科書,"Simon Horobin, The English Language: A Very Short Introduction. Oxford UP, 2018."
TOEFL対策セミナー（リーディング＆ライティング）第九,教科書,教員が用意する
中国語初級１C01,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
工業科教育法Ⅰ,教科書,高等学校学習指導要領
工業科教育法Ⅰ,教科書,授業ごとにプリントを配布する。
マルチメディアと学習環境,教科書,必要に応じて資料を配付する
教育相談論,教科書,原則として、講義用のハンドアウトを用いて行う
中級日本語22QA,教科書,中級へ行こう（スリーエーネットワーク）
TOEFL対策セミナー第十四1,教科書,Longman Preparation Course for the TOEFLiBT Test. 3rd Edition. 
TOEFL対策セミナー第十四1,教科書,Deborah Phillips Pearson Education 2015. ISBN 10:0-13-324802-X
アカデミックプレゼンテーション第十三2,教科書,excerpts from various sources
ドイツ語文化演習２,教科書,授業中に指示する。
世界を知る：中南米,教科書,特になし
心理・教育測定基礎編,教科書,松田稔樹・萩生田伸子監修(2020)　問題解決のための統計分析～データサイエンスはじめの一歩～、実教出版
心理・教育測定基礎編,教科書,（ただし、現在、発刊準備中であり、発刊するまでは配布資料を用いる予定である）
英語スピーキング演習第十四2,教科書,Handouts
言語文化演習第十三,教科書,プリント教材を配布
これからの経営管理とプロフェッショナル育成（物質理工学）,教科書,教科書は使用せず、授業中にスライド等の映像資料を使って講義を行う
情報リテラシ第一3c(IL1),教科書,なし
情報リテラシ第二4b(IL2),教科書,なし
国際研究研修３Ａ,教科書,特になし
英語第一申告専用,教科書,-
中国語初級１C05,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
グローバルプレゼンテーションB,教科書,特定の教科書は用いない。本科目はアイディアや創造性、実践的なプレゼンテーションスキルの涵養に重きを置いている。
英語海外研修IIB1,教科書,なし
リーダーシップ入門B,教科書,指定なし．必要に応じて資料を配布する．
スペイン語１b,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語１b,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
社会科学系ゼミ（心理学）１,教科書,なし
融合系ゼミ（社会科学への量的アプローチ入門）１,教科書,ゼミで指示する．
アジア交流派遣学習基礎（TokyoTech-AYSEAS）,教科書,特に指定しない。
社会科学系ゼミ（政治と社会）１,教科書,塚田穂高編『徹底検証 日本の右傾化』（筑摩選書、2017年）
スペイン語初級１S03,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S03,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
リーダーシップ・グループワーク発展IIS,教科書,なし
線形代数学第一・演習E（28～33）,教科書,"入門線形代数, 三宅敏恒 著, 培風館"
線形代数学第一・演習F（34～40）,教科書,"入門線形代数, 三宅敏恒 著, 培風館"
力学基礎２J,教科書,特に指定しない
力学基礎２E,教科書,"力学 (物理入門コース 新装版), 戸田盛和, 岩波書店"
物理学実験第一Tu,教科書,垣本史雄，江間健司編：基礎物理学実験，東京教学社
無機化学基礎F,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
有機化学基礎B,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
有機化学基礎F,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
有機化学基礎K,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
東工大立志プロジェクト3,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト26,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト35,教科書,東工大立志プロジェクトガイドブック
芸術Ｃ,教科書,教科書は指定しません。授業で扱う作品の画像は、事前にOCW-iにアップします。
社会科学系ゼミ（法学ゼミ）３,教科書,学期毎に参加者と相談して決定する
英語第一6,教科書,￼On Board for More World Adventures
英語第一6,教科書, (続・DVDで学ぶ世界の文化と英語) (金星堂)
英語第一8,教科書,"CNN 10 Student News Vol. 8, Asahi Press"
英語第一15,教科書,Yuto Koizumi. 2019. Listening Lessons through 15 Inspirational Movies. Tokyo: TSURUMI SHOTEN. (ISBN: 978-4-7553-0389-0)
英語第一21,教科書,"Issues For Today 3, (Cengage)"
英語第一32,教科書,グローバル社会の潮流：ジム・カヌーセン：南雲堂
英語第一36,教科書,賛否両論の社会問題を考える２ (センゲージラーニング) (ISBN 978-4-86312-333-5)
英語第二36,教科書,賛否両論の社会問題を考える２ (センゲージラーニング) (ISBN 978-4-86312-333-5)
英語第五34-RW,教科書,Inbound/Outbound Japan
英語第五34-RW,教科書,Michael Pronko 著、金星堂
TOEFL対策セミナー（リスニング＆スピーキング）第五,教科書,"Edmunds, Paul, Nancie McKinnon, and Jeff Zeter. 2009. Developing Skills for the TOEFL iBT, Intermediate, Listening. Second edition. Compass Publishing. (ISBN: 978-59966-353-1)"
英語スピーチ演習第九,教科書,"Mark Powell, Dynamic Presentations (Cambridge University Press, 2011)"
中国語中級１,教科書,『大学生のための　中級中国語20回』（白帝社）
教育実習第三Ａ,教科書,なし
宇宙地球科学基礎ラボ（地球物質）,教科書,特になし
初級日本語31QA,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077          \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) / 韓国語版(かんこくごばん))       \2,100　+ tax"
アカデミックプレゼンテーション第十四4,教科書,There is no required textbook in this course.
情報リテラシ第一6a(IL1),教科書,なし
情報リテラシ第二1c(IL2),教科書,なし
情報リテラシ第二3b(IL2),教科書,なし
初級日本語11QB,教科書,山崎 佳子、 土井 みつる　Basic Japanese for Students はかせ〈1〉　スリーエーネットワーク ISBN-13: 978-4883194056
社会科学系ゼミ（政策とメディアの社会学）５,教科書,適宜指示する。
融合系ゼミ（意思決定論）５,教科書,必要に応じて指定する。
融合系ゼミ（意思決定論）３,教科書,必要に応じて指定する。
TOEFL対策セミナー第十四2,教科書,Longman Preparation Course for the TOEFLiBT Test. 3rd Edition. 
TOEFL対策セミナー第十四2,教科書,Deborah Phillips Pearson Education 2015. ISBN 10:0-13-324802-X
リカレント教育発展研修4B,教科書,特になし
英語スピーキング演習第五2,教科書,Handouts
中国語初級１C08,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
ドイツ語初級１D21,教科書,担当教員が指定するもの
古典ギリシア語１,教科書,田中美知太郎・松平千秋『ギリシア語入門』　改訂版、岩波書店、２０１２年
リーダーシップ道場12,教科書,授業時に新書を指定する予定です．
日本文化演習1:ことばと文化1QA,教科書,Not specified.
社会科学系ゼミ（日米関係と沖縄）１,教科書,適宜指示する
リーダーシップ・オフキャンパスプロジェクトA,教科書,必要に応じて設定する．
リーダーシップ・オフキャンパスプロジェクトB,教科書,必要に応じて設定する．
英語海外研修1A1,教科書,なし
リーダーシップ入門A,教科書,指定なし．必要に応じて資料を配布する．
英語第三再4,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
スペイン語初級１S04,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S04,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級１S07,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S07,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語文化演習１,教科書,適宜配布する（授業計画を参照）
TOEFL対策セミナー（リーディング＆ライティング）第二5,教科書,"Lucas, 川端,　鈴木. 『TOEFL iBTテスト英語4技能完全対策演習』（松柏社, 2017）"
TOEFL対策セミナー（リーディング＆ライティング）第二5,教科書,"妻鳥, Stafford, 松井, 水本.『TOEFL TEST英単語スピードマスター(CD2枚付)』(Jリサーチ出版, 2006)"
線形代数学第一・演習G(41～47),教科書,『数研講座シリーズ 大学教養 線形代数』加藤文元（数研出版）
線形代数学第一・演習L(74～80),教科書,「工学のための線形代数」村山 光孝・数理工学社
力学基礎２C,教科書,戸田盛和『力学（物理入門コース新装版） 』 岩波書店
物理学演習第一h,教科書,授業で指定のもの
無機化学基礎M,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
無機化学基礎O,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
無機化学基礎P,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
有機化学基礎D,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
有機化学基礎EnglishClass,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
有機化学基礎P,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
生命科学基礎第一２G,教科書,スター「生物学」（東京化学同人）
東工大立志プロジェクト4,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト12,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト27,教科書,東工大立志プロジェクトガイドブック
英語第一26,教科書,映像で学ぶ 最新科学の深層
英語第一26,教科書,野﨑嘉信 / 松本和子 / Alastair Graham-Marr 編著、金星堂
英語第一28,教科書,『Science』で読む科学の世界(南雲堂) ISBN: 4-523-17698-5
英語第三再2,教科書,ソーシャル・アウトルック：メディア英語で社会を視る（三修社）（ISBN　978-4-384-33493-7)
英語第五14-RW,教科書,"Nancy A. Pachana, Ageing: A Very Short Introduction. Oxford UP, 2018."
英語第五32-LS,教科書,Handouts
英語第五32-LS,教科書,*コロナウイルス感染拡大による影響のため、教科書使用を中止いたしました。間違えないようにお気をつけください。
英語第七再2,教科書,ソーシャル・アウトルック：メディア英語で社会を視る（三修社）(ISBN 978-4-384-33493-7)
TOEFL対策セミナー（リスニング＆スピーキング）第二1,教科書,The Official Guide to the TOEFL Test Fifth Edition
英語スピーキング演習第五1,教科書,Handouts
英語プレゼンテーション演習第五,教科書,Handouts
フランス語中級２,教科書,場面で学ぶフランス語２［改訂版］ （三修社）
ドイツ語セミナー（入門・基礎）１,教科書,テキストは授業内で随時配布します。（プリント教材）
教職概論Ｂ,教科書,適宜、配布する。
教職概論Ｂ,教科書,秋田喜代美・佐藤学（編）、2015、『新しい時代の教職入門【改訂版】』、有斐閣。
教職概論Ｂ,教科書,佐藤学、2015、『専門家として教師を育てる―教師教育改革のグランドデザイン―』、岩波書店。
教職概論Ｂ,教科書,高橋浩・金田健司（編）、2019、『教育の本質と教師の学び』、学文社。
初級日本語31QC,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077          \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) / 韓国語版(かんこくごばん))       \2,100　+ tax"
中級日本語31QC,教科書,中級を学ぼう 日本語の文型と表現５６ 中級前期　第２版(スリーエーネットワーク）
中級日本語31QC,教科書,ISBN： 9784883197880
アカデミックプレゼンテーション第十四1,教科書,none
日本語研修コースA１(集中コース)1QA,教科書,Basic Japanese for Students はかせ1、2　スリーエーネットワーク
日本語研修コースA２(集中コース)2QA,教科書,"大地 2, メインテキスト、スリーエーネットワーク"
日本語研修コースA２(集中コース)2QA,教科書,"大地 2, 文献説明と翻訳、スリーエーネットワーク"
日本語第二A,教科書,特に指定しない。
情報リテラシ第二3a(IL2),教科書,なし
初級日本語11QD,教科書,山崎 佳子、 土井 みつる　Basic Japanese for Students はかせ〈1〉　スリーエーネットワーク ISBN-13: 978-4883194056
日本語漢字基礎11QA,教科書,オリジナル教材
日本語会話中級11QA,教科書,『Weekly J 日本語で話す６週間』（凡人社）
生命科学基礎第一１K,教科書,スター「生物学」（東京化学同人）
日本企業・産業研究II,教科書,指定された教科書はない
グローバル理工人研修入門１Ａd,教科書,N/A
グローバル理工人研修１Ａp,教科書,N/A
英語第七再3,教科書,『ニュースメディアの英語2020』（朝日出版社）
中国語初級１C02,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級１C06,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級１C09,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級１C13,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
中国語初級２C05,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語初級１F05,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語初級１D14,教科書,担当教員が指定するもの
ドイツ語初級１D41,教科書,担当教員が指定するもの
リーダーシップ道場8,教科書,授業時に新書を指定する予定です．
教養特論：科学とヒューマニズム,教科書,特になし
中級日本語51QB,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
古典ラテン語１,教科書,松平千秋、国原吉之助『新ラテン文法』、東洋出版、１９９７年
日本文化演習2:ことばと文化1QA,教科書,特に指定しない。
社会科学系ゼミ（日米関係と沖縄）導入１,教科書,適宜指示する
リカレント教育発展研修2-1A,教科書,特になし
韓国語１b,教科書,最新チャレンジ! 韓国語（白水社）
融合系ゼミ（社会科学への量的アプローチ入門）導入１,教科書,ゼミで指示する．
社会科学系ゼミ（心理学）３,教科書,なし
日本文化演習：ことばと文学,教科書,国語便覧 浜島書店 680円
スペイン語初級１S06,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S06,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級１S08,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S08,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級１S09,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S09,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級１S10,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S10,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
中級日本語71QC,教科書,『日本語学習者のための読解厳選テーマ10［中上級］』（凡人社）
グローバル理工人研修入門２Ａ,教科書,N/A
アジア交流派遣学習（TokyoTech-AYSEAS）,教科書,特に指定しない。
線形代数学第一・演習V,教科書,Instructions are given in class
力学基礎２D,教科書,永田一清編　ライブラリ工学基礎物理学1　基礎力学、サイエンス社
力学基礎２F,教科書,古典力学
力学基礎２H,教科書,"戸田盛和『力学（物理入門コース 新装版）』岩波書店, ISBN-13: 978-4000298612"
無機化学基礎G,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
無機化学基礎L,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
有機化学基礎N,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
有機化学基礎O,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
生命科学基礎第一２H,教科書,スター「生物学」（東京化学同人）
健康科学概論B5,教科書,特になし
東工大立志プロジェクト15,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト20,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト22,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト30,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト32,教科書,東工大立志プロジェクトガイドブック
教養特論：身体教養科学,教科書,指定なし．
英語第一4,教科書,笹島茂ほか　_CLIL Basic Science &amp; Math_
英語第一4,教科書,東京：三修社、2018年。
英語第一10,教科書,『On Board for More World Adventures』 by Scott Berlin ad nMigumi Kobayashi. 金星堂
英語第一13,教科書,"Contemporary Topics 1, Intermediate: 21st Century Skills for Academic Success, 4th Edition, Pearson Education (2017) ISBN-10: 013440064X"
英語第一13,教科書,ISBN-13: 9780134400648
英語第一23,教科書,"Level ２, Pathways: Listening, Speaking and Critical Thinking, 2nd edition, Paul Macintyre, Student Book with Online Workbook Access Code (National Geographic Learning) (ISBN-13: 978-1337562522)"
英語第一25,教科書,指定なし
英語第一33,教科書,Terry Phillips、人見憲司、湯舟英一 著 『テクニカル イングリッシュ入門』Integrated Technical English（成美堂）
英語第一35,教科書,AFPで知る科学の世界（成美堂）
英語第一38,教科書,Contemporary Issues (4th edition) Pearson Longman
英語第二1,教科書,"Issues For Today 3, (Cengage)"
英語第二21,教科書,"Issues For Today 3, (Cengage)"
英語第三再1,教科書,OCW-iで資料を配布する。
英語第五6-LS,教科書,"Broadcast ABC World News Tonight, Kinseido"
英語第五15-LS,教科書,"Consider the Issues (4th edition), Pearson."
英語第五22-RW,教科書,プリント教材
英語第五23-RW,教科書,"Active English for Science（『英語で科学する--レポート、論文、プレゼンテーション』）, 東京大学教養学部ALESSプログラム、東京大学出版会, 2012."
英語第五25-LS-ADV,教科書,"Consider the Issues (4th edition), Pearson."
英語第五30-LS,教科書,British News Update 2  映像で学ぶ イギリス公共放送の最新ニュース2
英語第五30-LS,教科書,Timothy Knowles / 田村真弓 / 田中みんね / 中村美帆子 編著
英語第五30-LS,教科書,"金星堂 ￥2,600 (税込 ￥2,860)"
英語第五30-LS,教科書,ISBN: 978-4-7647-4097-6
英語第六4-LS,教科書,"Coffeeshop Discussions: the foundation of ""good"" discussions. Alan Bassaer. Nan'undo."
英語第六23-RW,教科書,"Active English for Science（『英語で科学する--レポート、論文、プレゼンテーション』）, 東京大学教養学部ALESSプログラム、東京大学出版会, 2012."
アカデミックプレゼンテーション第九,教科書,Handouts
ドイツ語初級２D11,教科書,担当教員が指定するもの
フランス語初級１F01,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語中級２,教科書,テキストは授業内で随時配布します。
ロシア語中級１,教科書,プリント等を準備する。
フランス語セミナー（入門・基礎）１,教科書,"Texto 1, Hachette"
教育実習基礎Ａ,教科書,必要に応じて指定する
教育実習第二Ａ,教科書,なし
初級日本語22QA,教科書,山崎 佳子、 土井 みつる　Basic Japanese for Students はかせ〈2〉　スリーエーネットワーク　ISBN-13: 978-4883194063
初級日本語42QB,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077               \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) ISBN-13: 978-4883195305/ 韓国語版(かんこくごばん) ISBN-13: 978-4883195312)       \2,100　+ tax"
中級日本語11QC,教科書,中級へ行こう (スリーエーネットワーク）
アカデミックライティング第十四1,教科書,"Glasman-Deal, Hilary. 2010. Science Research Writing: For Non-Native Speakers of English. London: Imperial College Press. (ISBN-13: 978-1-84816-31-2)"
日本語研修コースB２(集中コース)2QA,教科書,中級へ行こう(スリーエーネットワーク)
情報リテラシ第二6b(IL2),教科書,なし
グローバル理工人研修入門１Ｃa,教科書,N/A
社会科学系ゼミ（法学ゼミ）５,教科書,学期毎に参加者と相談して決定する
日本語演習62QA,教科書,テキストはこちらで用意して配布しますので、購入の必要はありません。
英語第一40,教科書,On Board for More World Adventures
英語第一40,教科書,(続・DVDで学ぶ世界の文化と英語)　（金星堂）
リカレント教育発展研修3A,教科書,特になし
国際研究研修２C,教科書,特になし
国際研究研修３C,教科書,特になし
英語第二申告専用,教科書,-
グローバル理工人研修入門１Ａc,教科書,N/A
TOEFL対策セミナー（リスニング＆スピーキング）第二2,教科書,Handouts
グローバル理工人研修入門１Ａp,教科書,N/A
グローバル理工人研修入門１Ａr,教科書,N/A
TOEFL対策セミナー（リスニング＆スピーキング）第二3,教科書,Get Ready for the TOEFL IBT: Listening and Reading
中国語初級２C08,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語初級１F02,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F04,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語初級１D32,教科書,担当教員が指定するもの
ドイツ語初級１D33,教科書,担当教員が指定するもの
ドイツ語初級１D42,教科書,担当教員が指定するもの
ドイツ語初級１D44,教科書,担当教員が指定するもの
ドイツ語初級１D45,教科書,担当教員が指定するもの
ドイツ語初級２D12,教科書,担当教員が指定するもの
ドイツ語初級２D31,教科書,担当教員が指定するもの
ドイツ語初級２D32,教科書,担当教員が指定するもの
ロシア語初級１R02,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
ロシア語初級１R04,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
古典ギリシア語２,教科書,田中美知太郎・松平千秋、『ギリシア文法』　改訂版、岩波書店、２０１２
リーダーシップ道場9,教科書,授業時に新書を指定する予定です．
リーダーシップ道場10,教科書,授業時に新書を指定する予定です．
教養特論：オンライン学習コース制作実習,教科書,なし
初級日本語31QD,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077          \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) / 韓国語版(かんこくごばん))       \2,100　+ tax"
中級日本語51QC,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
グローバル理工人研修入門１A’a,教科書,N/A
第二外国語海外研修IIA1,教科書,なし
TOEFL対策セミナー（リーディング＆ライティング）第二3,教科書,"Lucas, 川端,　鈴木. 『TOEFL iBTテスト英語4技能完全対策演習』（松柏社, 2017）"
TOEFL対策セミナー（リーディング＆ライティング）第二3,教科書,"妻鳥, Stafford, 松井, 水本.『TOEFL TEST英単語スピードマスター(CD2枚付)』(Jリサーチ出版, 2006)"
中国語初級１C16,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
社会科学系ゼミ（心理学）５,教科書,なし
融合系ゼミ（社会科学への量的アプローチ入門）３,教科書,ゼミで指示する．
修士研究インターンシップB,教科書,特に無し
スペイン語中級１,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語中級１,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語上級１,教科書,適宜配布する（授業計画を参照）
グローバル理工人研修入門１Ａa,教科書,N/A
グローバル理工人研修入門３Ａ,教科書,マニュアル等を配布
グローバル理工人研修１Ａa,教科書,N/A
力学基礎２M,教科書,培風館「基礎物理学 力学」秋光純・秋光正子 ・松川宏・越野和樹
無機化学基礎I,教科書,理工系学生のための基礎化学　無機化学　2020年度版，植草他，化学同人
有機化学基礎H,教科書,理工系学生のための基礎化学　有機化学 2020年度版，鈴木他，化学同人
東工大立志プロジェクト10,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト14,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト25,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト33,教科書,東工大立志プロジェクトガイドブック
東工大立志プロジェクト39,教科書,東工大立志プロジェクトガイドブック
英語第一2,教科書,Handouts
英語第一9,教科書,"安浪誠祐/Richard S. Levin, 未来科学への誘い（成美堂）"
英語第一9,教科書,ISBN: 978-4-7919-7205-0
英語第一12,教科書,グローバル社会の潮流：ジム・カヌーセン：南雲堂
英語第一22,教科書,Handouts
英語第二4,教科書,笹島茂ほか　_CLIL Basic Science &amp; Math_
英語第二4,教科書,東京：三修社、2018年。
英語第二8,教科書,"CNN 10 Student News Vol. 8, Asahi Press"
英語第二10,教科書,『On Board for More World Adventures』by Scott Berlin and Megumi Kobayashi. 金星堂
英語第二11,教科書,Online materials
英語第二20,教科書,"Phillips, Terry, Kenji Hitomi, and Eiichi Yubune, Integrated Technical English 『テクニカルイングリッシュ入門』 (成美堂)"
